platform,post_id_hash,brand,market_group,country_or_region,price_tier,product_category,keyword,publish_time,collect_time,title,description,hashtags,like_count,comment_count,collect_count,share_count,author_follower_bucket,is_sponsored_hint
xiaohongshu,7fabf182dcfaf9bd62a2,Carslan,Affordable C-beauty,China,mid,base,Carslan 气垫 测评,2026-01-04 00:00:00+00:00,2026-06-30 00:00:00+00:00,Carslan 气垫｜轻薄服帖,通勤使用8小时记录，轻薄服帖。敏感肌先试用,#气垫 #Affordable C-beauty,125,12,10,1,1k-10k,False
xiaohongshu,a9e1b69ed7e0046c61b8,Carslan,Affordable C-beauty,China,mid,base,Carslan 粉底液 测评,2026-03-19 00:00:00+00:00,2026-06-30 00:00:00+00:00,Carslan 粉底液｜学生党平替,通勤使用8小时记录，学生党平替。,#粉底液 #Affordable C-beauty,183,10,18,14,1k-10k,False
xiaohongshu,3625e1cf5ed4f7b1c122,Carslan,Affordable C-beauty,China,mid,base,Carslan 粉饼 测评,2026-02-16 00:00:00+00:00,2026-06-30 00:00:00+00:00,Carslan 粉饼｜持妆实测,通勤使用8小时记录，持妆实测。下午会暗沉,#粉饼 #Affordable C-beauty,412,16,49,26,100k-1m,False
douyin,b5a16ffc5c0a00658949,Carslan,Affordable C-beauty,China,mid,base,Carslan 粉饼 测评,2026-06-07 00:00:00+00:00,2026-06-30 00:00:00+00:00,Carslan 粉饼｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。,#粉饼 #Affordable C-beauty,156,8,33,15,100k-1m,False
douyin,9ec210f9681c42e07932,Carslan,Affordable C-beauty,China,mid,base,Carslan 粉底液 测评,2026-03-07 00:00:00+00:00,2026-06-30 00:00:00+00:00,Carslan 粉底液｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。敏感肌先试用,#粉底液 #Affordable C-beauty,801,20,62,73,10k-100k,False
douyin,78a9867054f263488e4f,Carslan,Affordable C-beauty,China,mid,base,Carslan 气垫 测评,2026-03-05 00:00:00+00:00,2026-06-30 00:00:00+00:00,Carslan 气垫｜持妆实测,通勤使用8小时记录，持妆实测。略微沾杯,#气垫 #Affordable C-beauty,940,39,232,34,1k-10k,False
douyin,ae3368bdeed2e9fc4c51,Carslan,Affordable C-beauty,China,mid,base,Carslan 粉饼 测评,2026-05-15 00:00:00+00:00,2026-06-30 00:00:00+00:00,Carslan 粉饼｜黄皮显白,通勤使用8小时记录，黄皮显白。略微沾杯,#粉饼 #Affordable C-beauty,69,5,6,5,1k-10k,False
douyin,5310b08e4325c6b4c0fa,Carslan,Affordable C-beauty,China,mid,base,Carslan 粉饼 测评,2026-01-15 00:00:00+00:00,2026-06-30 00:00:00+00:00,Carslan 粉饼｜学生党平替,通勤使用8小时记录，学生党平替。但有点卡粉,#粉饼 #Affordable C-beauty,475,35,74,16,100k-1m,False
xiaohongshu,aa20b71610d46fd605cf,MAOGEPING,Premium C-beauty,China,premium,base,MAOGEPING 气垫 测评,2026-04-11 00:00:00+00:00,2026-06-30 00:00:00+00:00,MAOGEPING 气垫｜黄皮显白,通勤使用8小时记录，黄皮显白。下午会暗沉,#气垫 #Premium C-beauty,1460,167,327,17,10k-100k,False
xiaohongshu,83c1fabaff8afcf155fb,MAOGEPING,Premium C-beauty,China,premium,base,MAOGEPING 粉底液 测评,2026-02-02 00:00:00+00:00,2026-06-30 00:00:00+00:00,MAOGEPING 粉底液｜黄皮显白,通勤使用8小时记录，黄皮显白。干皮可能拔干,#粉底液 #Premium C-beauty,187,9,16,14,10k-100k,False
xiaohongshu,f6819715b048fe61f429,MAOGEPING,Premium C-beauty,China,premium,base,MAOGEPING 粉底液 测评,2026-04-16 00:00:00+00:00,2026-06-30 00:00:00+00:00,MAOGEPING 粉底液｜水光奶油肌,通勤使用8小时记录，水光奶油肌。敏感肌先试用,#粉底液 #Premium C-beauty,328,26,120,24,10k-100k,False
xiaohongshu,b3c5ccf91bb7be021caa,MAOGEPING,Premium C-beauty,China,premium,base,MAOGEPING 粉饼 测评,2026-03-13 00:00:00+00:00,2026-06-30 00:00:00+00:00,MAOGEPING 粉饼｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。干皮可能拔干,#粉饼 #Premium C-beauty,226,19,12,20,10k-100k,False
xiaohongshu,d1b8e341f55ee3801829,MAOGEPING,Premium C-beauty,China,premium,base,MAOGEPING 粉饼 测评,2026-04-02 00:00:00+00:00,2026-06-30 00:00:00+00:00,MAOGEPING 粉饼｜轻薄服帖,通勤使用8小时记录，轻薄服帖。,#粉饼 #Premium C-beauty,396,24,84,22,10k-100k,False
douyin,97a70a5b91a9c1d11292,MAOGEPING,Premium C-beauty,China,premium,base,MAOGEPING 气垫 测评,2026-06-11 00:00:00+00:00,2026-06-30 00:00:00+00:00,MAOGEPING 气垫｜水光奶油肌,通勤使用8小时记录，水光奶油肌。但有点卡粉,#气垫 #Premium C-beauty,101,10,12,7,1k-10k,False
douyin,eb55b873e7f900088809,MAOGEPING,Premium C-beauty,China,premium,base,MAOGEPING 粉底液 测评,2026-03-09 00:00:00+00:00,2026-06-30 00:00:00+00:00,MAOGEPING 粉底液｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。下午会暗沉,#粉底液 #Premium C-beauty,392,42,27,21,10k-100k,False
douyin,49d3a8f0a1dc893d23ee,MAOGEPING,Premium C-beauty,China,premium,base,MAOGEPING 粉底液 测评,2026-03-01 00:00:00+00:00,2026-06-30 00:00:00+00:00,MAOGEPING 粉底液｜轻薄服帖,通勤使用8小时记录，轻薄服帖。干皮可能拔干,#粉底液 #Premium C-beauty,1128,73,346,79,10k-100k,False
douyin,b7c20f60b4bc6803af11,MAOGEPING,Premium C-beauty,China,premium,base,MAOGEPING 气垫 测评,2026-06-27 00:00:00+00:00,2026-06-30 00:00:00+00:00,MAOGEPING 气垫｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。,#气垫 #Premium C-beauty,254,27,80,19,10k-100k,False
douyin,c4304373393664484ffc,MAOGEPING,Premium C-beauty,China,premium,base,MAOGEPING 粉饼 测评,2026-05-21 00:00:00+00:00,2026-06-30 00:00:00+00:00,MAOGEPING 粉饼｜学生党平替,通勤使用8小时记录，学生党平替。但有点卡粉,#粉饼 #Premium C-beauty,109,8,24,9,100k-1m,False
xiaohongshu,519bbc14eb54cc92411d,TIMAGE,Premium C-beauty,China,premium,base,TIMAGE 粉底液 测评,2026-01-21 00:00:00+00:00,2026-06-30 00:00:00+00:00,TIMAGE 粉底液｜轻薄服帖,通勤使用8小时记录，轻薄服帖。略微沾杯,#粉底液 #Premium C-beauty,150,16,37,4,100k-1m,False
xiaohongshu,41cd3c1561f69d0b1bc6,TIMAGE,Premium C-beauty,China,premium,base,TIMAGE 气垫 测评,2026-04-22 00:00:00+00:00,2026-06-30 00:00:00+00:00,TIMAGE 气垫｜持妆实测,通勤使用8小时记录，持妆实测。下午会暗沉,#气垫 #Premium C-beauty,176,14,68,6,1k-10k,False
xiaohongshu,62678229a7b7a9b6623d,TIMAGE,Premium C-beauty,China,premium,base,TIMAGE 粉底液 测评,2026-03-06 00:00:00+00:00,2026-06-30 00:00:00+00:00,TIMAGE 粉底液｜水光奶油肌,通勤使用8小时记录，水光奶油肌。下午会暗沉,#粉底液 #Premium C-beauty,485,43,173,17,100k-1m,False
xiaohongshu,ed1e06bf42aa1cab46e9,TIMAGE,Premium C-beauty,China,premium,base,TIMAGE 气垫 测评,2026-05-06 00:00:00+00:00,2026-06-30 00:00:00+00:00,TIMAGE 气垫｜黄皮显白,通勤使用8小时记录，黄皮显白。敏感肌先试用,#气垫 #Premium C-beauty,917,38,305,52,1k-10k,False
xiaohongshu,11dce2f98fe2c0ef5c0e,TIMAGE,Premium C-beauty,China,premium,base,TIMAGE 气垫 测评,2026-03-09 00:00:00+00:00,2026-06-30 00:00:00+00:00,TIMAGE 气垫｜轻薄服帖,通勤使用8小时记录，轻薄服帖。略微沾杯,#气垫 #Premium C-beauty,1051,101,330,63,100k-1m,False
douyin,1607a209e65379218e24,TIMAGE,Premium C-beauty,China,premium,base,TIMAGE 粉饼 测评,2026-05-01 00:00:00+00:00,2026-06-30 00:00:00+00:00,TIMAGE 粉饼｜持妆实测,通勤使用8小时记录，持妆实测。但有点卡粉,#粉饼 #Premium C-beauty,290,26,105,6,1k-10k,False
douyin,7a2b5de3ca3332affbff,TIMAGE,Premium C-beauty,China,premium,base,TIMAGE 气垫 测评,2026-05-12 00:00:00+00:00,2026-06-30 00:00:00+00:00,TIMAGE 气垫｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。略微沾杯,#气垫 #Premium C-beauty,458,24,139,26,10k-100k,False
douyin,075e2c09c61cae495ac9,TIMAGE,Premium C-beauty,China,premium,base,TIMAGE 粉底液 测评,2026-01-29 00:00:00+00:00,2026-06-30 00:00:00+00:00,TIMAGE 粉底液｜学生党平替,通勤使用8小时记录，学生党平替。干皮可能拔干,#粉底液 #Premium C-beauty,436,27,139,4,1k-10k,False
douyin,bcbbf59879fc5ced6df5,TIMAGE,Premium C-beauty,China,premium,base,TIMAGE 粉底液 测评,2026-03-30 00:00:00+00:00,2026-06-30 00:00:00+00:00,TIMAGE 粉底液｜轻薄服帖,通勤使用8小时记录，轻薄服帖。,#粉底液 #Premium C-beauty,321,15,128,6,100k-1m,False
douyin,ebd773a868b96cc99ee3,TIMAGE,Premium C-beauty,China,premium,base,TIMAGE 粉饼 测评,2026-01-03 00:00:00+00:00,2026-06-30 00:00:00+00:00,TIMAGE 粉饼｜水光奶油肌,通勤使用8小时记录，水光奶油肌。略微沾杯,#粉饼 #Premium C-beauty,484,51,43,36,1k-10k,False
xiaohongshu,75c7aa6193c589211c11,Florasis,Premium C-beauty,China,premium,base,Florasis 气垫 测评,2026-05-02 00:00:00+00:00,2026-06-30 00:00:00+00:00,Florasis 气垫｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。但有点卡粉,#气垫 #Premium C-beauty,152,17,44,14,10k-100k,False
xiaohongshu,99829dfd0cb1d1941128,Florasis,Premium C-beauty,China,premium,base,Florasis 气垫 测评,2026-02-08 00:00:00+00:00,2026-06-30 00:00:00+00:00,Florasis 气垫｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。敏感肌先试用,#气垫 #Premium C-beauty,246,28,92,20,10k-100k,False
xiaohongshu,90d6d225dd9c24670e65,Florasis,Premium C-beauty,China,premium,lip,Florasis 唇釉 测评,2026-04-19 00:00:00+00:00,2026-06-30 00:00:00+00:00,Florasis 唇釉｜黄皮显白,通勤使用8小时记录，黄皮显白。,#唇釉 #Premium C-beauty,72,4,8,1,100k-1m,False
xiaohongshu,174aa4e81324537999df,Florasis,Premium C-beauty,China,premium,base,Florasis 粉饼 测评,2026-02-19 00:00:00+00:00,2026-06-30 00:00:00+00:00,Florasis 粉饼｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。略微沾杯,#粉饼 #Premium C-beauty,648,29,235,24,100k-1m,False
xiaohongshu,418d96c82199907e08d9,Florasis,Premium C-beauty,China,premium,lip,Florasis 唇泥 测评,2026-05-31 00:00:00+00:00,2026-06-30 00:00:00+00:00,Florasis 唇泥｜水光奶油肌,通勤使用8小时记录，水光奶油肌。,#唇泥 #Premium C-beauty,202,6,30,10,1k-10k,False
douyin,6326d9cd6b986a45e0af,Florasis,Premium C-beauty,China,premium,base,Florasis 粉饼 测评,2026-03-25 00:00:00+00:00,2026-06-30 00:00:00+00:00,Florasis 粉饼｜黄皮显白,通勤使用8小时记录，黄皮显白。干皮可能拔干,#粉饼 #Premium C-beauty,604,27,147,19,1k-10k,False
douyin,7756af589d46a0afceba,Florasis,Premium C-beauty,China,premium,lip,Florasis 唇泥 测评,2026-03-16 00:00:00+00:00,2026-06-30 00:00:00+00:00,Florasis 唇泥｜黄皮显白,通勤使用8小时记录，黄皮显白。,#唇泥 #Premium C-beauty,312,23,88,21,1k-10k,False
douyin,42d69f13c8442deb9067,Florasis,Premium C-beauty,China,premium,base,Florasis 粉饼 测评,2026-01-15 00:00:00+00:00,2026-06-30 00:00:00+00:00,Florasis 粉饼｜黄皮显白,通勤使用8小时记录，黄皮显白。但有点卡粉,#粉饼 #Premium C-beauty,442,23,34,37,10k-100k,False
douyin,d042731b725d26d08aae,Florasis,Premium C-beauty,China,premium,base,Florasis 粉饼 测评,2026-03-30 00:00:00+00:00,2026-06-30 00:00:00+00:00,Florasis 粉饼｜轻薄服帖,通勤使用8小时记录，轻薄服帖。干皮可能拔干,#粉饼 #Premium C-beauty,58,2,23,5,100k-1m,False
douyin,80313e3de7c2ff895f5c,Florasis,Premium C-beauty,China,premium,lip,Florasis 唇釉 测评,2026-04-04 00:00:00+00:00,2026-06-30 00:00:00+00:00,Florasis 唇釉｜黄皮显白,通勤使用8小时记录，黄皮显白。,#唇釉 #Premium C-beauty,234,18,47,10,100k-1m,False
xiaohongshu,e60c26b60668b9dac4fd,Girlcult,Premium C-beauty,China,premium,eye,Girlcult 眉笔 测评,2026-01-07 00:00:00+00:00,2026-06-30 00:00:00+00:00,Girlcult 眉笔｜轻薄服帖,通勤使用8小时记录，轻薄服帖。但有点卡粉,#眉笔 #Premium C-beauty,35,1,5,3,100k-1m,False
xiaohongshu,6fd7b16f06383153338b,Girlcult,Premium C-beauty,China,premium,eye,Girlcult 眉笔 测评,2026-05-15 00:00:00+00:00,2026-06-30 00:00:00+00:00,Girlcult 眉笔｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。干皮可能拔干,#眉笔 #Premium C-beauty,606,67,227,27,1k-10k,False
xiaohongshu,a07233799d4984462e76,Girlcult,Premium C-beauty,China,premium,eye,Girlcult 睫毛膏 测评,2026-03-07 00:00:00+00:00,2026-06-30 00:00:00+00:00,Girlcult 睫毛膏｜水光奶油肌,通勤使用8小时记录，水光奶油肌。略微沾杯,#睫毛膏 #Premium C-beauty,333,36,29,17,10k-100k,False
xiaohongshu,5d66256a0e4628db65db,Girlcult,Premium C-beauty,China,premium,lip,Girlcult 口红 测评,2026-05-12 00:00:00+00:00,2026-06-30 00:00:00+00:00,Girlcult 口红｜水光奶油肌,通勤使用8小时记录，水光奶油肌。干皮可能拔干,#口红 #Premium C-beauty,963,50,342,23,1k-10k,False
xiaohongshu,6737bfb0cf7a6214292d,Girlcult,Premium C-beauty,China,premium,lip,Girlcult 唇泥 测评,2026-03-21 00:00:00+00:00,2026-06-30 00:00:00+00:00,Girlcult 唇泥｜轻薄服帖,通勤使用8小时记录，轻薄服帖。干皮可能拔干,#唇泥 #Premium C-beauty,412,24,52,13,100k-1m,False
douyin,dbb9a44b25cf6befa75d,Girlcult,Premium C-beauty,China,premium,lip,Girlcult 唇釉 测评,2026-06-11 00:00:00+00:00,2026-06-30 00:00:00+00:00,Girlcult 唇釉｜黄皮显白,通勤使用8小时记录，黄皮显白。,#唇釉 #Premium C-beauty,2319,96,536,196,1k-10k,False
douyin,9567fb813c308993115e,Girlcult,Premium C-beauty,China,premium,eye,Girlcult 眉笔 测评,2026-04-05 00:00:00+00:00,2026-06-30 00:00:00+00:00,Girlcult 眉笔｜学生党平替,通勤使用8小时记录，学生党平替。干皮可能拔干,#眉笔 #Premium C-beauty,218,18,77,16,10k-100k,False
douyin,f27b7fa32bcd033906ac,Girlcult,Premium C-beauty,China,premium,lip,Girlcult 唇泥 测评,2026-03-21 00:00:00+00:00,2026-06-30 00:00:00+00:00,Girlcult 唇泥｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。敏感肌先试用,#唇泥 #Premium C-beauty,281,13,45,4,100k-1m,False
douyin,6d13f217fbde7d8e3e45,Girlcult,Premium C-beauty,China,premium,lip,Girlcult 唇泥 测评,2026-01-21 00:00:00+00:00,2026-06-30 00:00:00+00:00,Girlcult 唇泥｜黄皮显白,通勤使用8小时记录，黄皮显白。但有点卡粉,#唇泥 #Premium C-beauty,489,14,89,45,10k-100k,False
douyin,a825d4f073987ba8a20c,Girlcult,Premium C-beauty,China,premium,lip,Girlcult 唇泥 测评,2026-06-13 00:00:00+00:00,2026-06-30 00:00:00+00:00,Girlcult 唇泥｜轻薄服帖,通勤使用8小时记录，轻薄服帖。但有点卡粉,#唇泥 #Premium C-beauty,171,15,52,8,1k-10k,False
xiaohongshu,18f262444b56ce554ff4,Proya,Premium C-beauty,China,premium,base,Proya 粉底液 测评,2026-04-08 00:00:00+00:00,2026-06-30 00:00:00+00:00,Proya 粉底液｜学生党平替,通勤使用8小时记录，学生党平替。,#粉底液 #Premium C-beauty,84,8,19,8,1k-10k,False
xiaohongshu,3d105ed7f15376dee899,Proya,Premium C-beauty,China,premium,base,Proya 粉饼 测评,2026-01-17 00:00:00+00:00,2026-06-30 00:00:00+00:00,Proya 粉饼｜持妆实测,通勤使用8小时记录，持妆实测。敏感肌先试用,#粉饼 #Premium C-beauty,265,12,46,16,100k-1m,False
xiaohongshu,724cffaf386c49aa06d4,Proya,Premium C-beauty,China,premium,base,Proya 粉底液 测评,2026-06-27 00:00:00+00:00,2026-06-30 00:00:00+00:00,Proya 粉底液｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。干皮可能拔干,#粉底液 #Premium C-beauty,469,15,187,11,10k-100k,False
xiaohongshu,88f6e79be78e3e85323a,Proya,Premium C-beauty,China,premium,base,Proya 气垫 测评,2026-06-10 00:00:00+00:00,2026-06-30 00:00:00+00:00,Proya 气垫｜黄皮显白,通勤使用8小时记录，黄皮显白。干皮可能拔干,#气垫 #Premium C-beauty,19,1,3,1,10k-100k,False
xiaohongshu,49641d8ac1f926dc7f12,Proya,Premium C-beauty,China,premium,base,Proya 粉饼 测评,2026-03-27 00:00:00+00:00,2026-06-30 00:00:00+00:00,Proya 粉饼｜黄皮显白,通勤使用8小时记录，黄皮显白。但有点卡粉,#粉饼 #Premium C-beauty,291,31,61,15,10k-100k,False
douyin,1c35a8108ebdc57b4db1,Proya,Premium C-beauty,China,premium,base,Proya 粉底液 测评,2026-06-13 00:00:00+00:00,2026-06-30 00:00:00+00:00,Proya 粉底液｜持妆实测,通勤使用8小时记录，持妆实测。但有点卡粉,#粉底液 #Premium C-beauty,510,56,29,17,1k-10k,False
douyin,987ef73c829dd5258500,Proya,Premium C-beauty,China,premium,base,Proya 粉底液 测评,2026-03-15 00:00:00+00:00,2026-06-30 00:00:00+00:00,Proya 粉底液｜水光奶油肌,通勤使用8小时记录，水光奶油肌。敏感肌先试用,#粉底液 #Premium C-beauty,3612,197,1253,241,1k-10k,False
douyin,0bd9f1463aa95e8fb3d3,Proya,Premium C-beauty,China,premium,base,Proya 气垫 测评,2026-02-09 00:00:00+00:00,2026-06-30 00:00:00+00:00,Proya 气垫｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。干皮可能拔干,#气垫 #Premium C-beauty,425,10,73,17,100k-1m,False
douyin,43f419e990cc27b2893d,Proya,Premium C-beauty,China,premium,base,Proya 粉饼 测评,2026-01-01 00:00:00+00:00,2026-06-30 00:00:00+00:00,Proya 粉饼｜轻薄服帖,通勤使用8小时记录，轻薄服帖。但有点卡粉,#粉饼 #Premium C-beauty,86,9,17,2,100k-1m,False
douyin,404ac6b8ff67b07af5fb,Proya,Premium C-beauty,China,premium,base,Proya 粉饼 测评,2026-04-12 00:00:00+00:00,2026-06-30 00:00:00+00:00,Proya 粉饼｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。,#粉饼 #Premium C-beauty,316,13,39,18,1k-10k,False
xiaohongshu,0b6a2ba42af3d80ed8ad,Funny Elves,Premium C-beauty,China,premium,base,Funny Elves 粉饼 测评,2026-06-08 00:00:00+00:00,2026-06-30 00:00:00+00:00,Funny Elves 粉饼｜黄皮显白,通勤使用8小时记录，黄皮显白。,#粉饼 #Premium C-beauty,193,22,69,7,10k-100k,False
xiaohongshu,d44048811f85364f322f,Funny Elves,Premium C-beauty,China,premium,base,Funny Elves 粉底液 测评,2026-02-11 00:00:00+00:00,2026-06-30 00:00:00+00:00,Funny Elves 粉底液｜轻薄服帖,通勤使用8小时记录，轻薄服帖。略微沾杯,#粉底液 #Premium C-beauty,110,6,12,6,100k-1m,False
xiaohongshu,f0cf1b9b015b3533cfce,Funny Elves,Premium C-beauty,China,premium,base,Funny Elves 粉饼 测评,2026-01-22 00:00:00+00:00,2026-06-30 00:00:00+00:00,Funny Elves 粉饼｜持妆实测,通勤使用8小时记录，持妆实测。敏感肌先试用,#粉饼 #Premium C-beauty,113,9,27,7,10k-100k,False
xiaohongshu,a6de7d55e432a8455cac,Funny Elves,Premium C-beauty,China,premium,base,Funny Elves 粉饼 测评,2026-04-17 00:00:00+00:00,2026-06-30 00:00:00+00:00,Funny Elves 粉饼｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。但有点卡粉,#粉饼 #Premium C-beauty,464,52,104,27,10k-100k,False
xiaohongshu,a926143c5b4a832073a7,Funny Elves,Premium C-beauty,China,premium,base,Funny Elves 粉底液 测评,2026-06-24 00:00:00+00:00,2026-06-30 00:00:00+00:00,Funny Elves 粉底液｜持妆实测,通勤使用8小时记录，持妆实测。干皮可能拔干,#粉底液 #Premium C-beauty,180,7,61,14,1k-10k,False
douyin,ef21aef3f14238a273e6,Funny Elves,Premium C-beauty,China,premium,base,Funny Elves 粉饼 测评,2026-06-09 00:00:00+00:00,2026-06-30 00:00:00+00:00,Funny Elves 粉饼｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。略微沾杯,#粉饼 #Premium C-beauty,275,20,84,13,1k-10k,False
douyin,446d337d777c7788cfd6,Funny Elves,Premium C-beauty,China,premium,base,Funny Elves 气垫 测评,2026-05-20 00:00:00+00:00,2026-06-30 00:00:00+00:00,Funny Elves 气垫｜持妆实测,通勤使用8小时记录，持妆实测。下午会暗沉,#气垫 #Premium C-beauty,326,32,85,27,10k-100k,False
douyin,f98ead0436f92f6a75da,Funny Elves,Premium C-beauty,China,premium,base,Funny Elves 粉饼 测评,2026-01-30 00:00:00+00:00,2026-06-30 00:00:00+00:00,Funny Elves 粉饼｜水光奶油肌,通勤使用8小时记录，水光奶油肌。干皮可能拔干,#粉饼 #Premium C-beauty,139,13,19,3,100k-1m,False
douyin,408312e94326cdf6395a,Funny Elves,Premium C-beauty,China,premium,base,Funny Elves 粉饼 测评,2026-04-13 00:00:00+00:00,2026-06-30 00:00:00+00:00,Funny Elves 粉饼｜学生党平替,通勤使用8小时记录，学生党平替。,#粉饼 #Premium C-beauty,321,23,86,17,10k-100k,False
douyin,d91b83122ad08d97ae5c,Funny Elves,Premium C-beauty,China,premium,base,Funny Elves 粉饼 测评,2026-01-11 00:00:00+00:00,2026-06-30 00:00:00+00:00,Funny Elves 粉饼｜轻薄服帖,通勤使用8小时记录，轻薄服帖。干皮可能拔干,#粉饼 #Premium C-beauty,286,26,91,8,10k-100k,False
